outgoing_site_id,Start_Time_MM_DD_YYYY,Start_Time_HH_MM_SS_s,Weather,Total Calls,Traffic,lat,long,Call Dropped
30178,20170119,20:00 to 23:59,Fog,256,Low,12.973277,77.605385,13
30178,20170120,00:00 to 4:00,Smoke,425,Medium,12.973277,77.605385,29
30178,20170120,4:00 to 8:00,Shallow Fog,256,Medium,12.973277,77.605385,30
30178,20170120,8:00 to 12:00,Shallow Fog,245,Medium,12.973277,77.605385,32
30178,20170120,12:00 to 16:00,Shallow Fog,239,Medium,12.973277,77.605385,45
30178,20170120,16:00 to 20:00,Fog,638,Low,12.973277,77.605385,21
30178,20170120,20:00 to 23:59,Fog,446,High,12.973277,77.605385,63
30178,20170121,00:00 to 4:00,Smoke,524,High,12.973277,77.605385,55
30178,20170121,4:00 to 8:00,Smoke,648,Medium,12.973277,77.605385,36
30178,20170121,8:00 to 12:00,Smoke,591,Medium,12.973277,77.605385,33
30178,20170121,12:00 to 16:00,Clear,344,Medium,12.973277,77.605385,37
30178,20170121,16:00 to 20:00,Shallow Fog,540,Medium,12.973277,77.605385,31
30178,20170121,20:00 to 23:59,Fog,295,Medium,12.973277,77.605385,43
30178,20170122,00:00 to 4:00,Haze,449,Medium,12.973277,77.605385,33
30178,20170122,4:00 to 8:00,Smoke,410,High,12.973277,77.605385,59
30178,20170122,8:00 to 12:00,Smoke,512,Medium,12.973277,77.605385,32
30178,20170122,12:00 to 16:00,Smoke,486,High,12.973277,77.605385,64
30178,20170122,16:00 to 20:00,Shallow Fog,539,Medium,12.973277,77.605385,26
30178,20170122,20:00 to 23:59,Fog,570,Low,12.973277,77.605385,25
30178,20170123,00:00 to 4:00,Haze,510,High,12.973277,77.605385,61
30178,20170123,4:00 to 8:00,Smoke,508,Low,12.973277,77.605385,22
30178,20170123,8:00 to 12:00,Smoke,335,Medium,12.973277,77.605385,49
30178,20170123,12:00 to 16:00,Shallow Fog,355,Medium,12.973277,77.605385,34
30178,20170123,16:00 to 20:00,Fog,567,Medium,12.973277,77.605385,36
30178,20170123,20:00 to 23:59,Fog,359,Medium,12.973277,77.605385,30
30178,20170124,00:00 to 4:00,Haze,619,Low,12.973277,77.605385,20
30178,20170124,4:00 to 8:00,Smoke,258,Medium,12.973277,77.605385,51
30178,20170124,8:00 to 12:00,Smoke,405,High,12.973277,77.605385,63
30178,20170124,12:00 to 16:00,Smoke,498,Low,12.973277,77.605385,21
30178,20170124,16:00 to 20:00,Clear,305,High,12.973277,77.605385,60
30178,20170124,20:00 to 23:59,Shallow Fog,334,Low,12.973277,77.605385,15
30178,20170125,00:00 to 4:00,Haze,645,High,12.973277,77.605385,60
30178,20170125,4:00 to 8:00,Smoke,424,Medium,12.973277,77.605385,51
30178,20170125,8:00 to 12:00,Smoke,556,Low,12.973277,77.605385,16
30178,20170125,12:00 to 16:00,Smoke,239,Medium,12.973277,77.605385,26
30178,20170125,16:00 to 20:00,Smoke,299,Medium,12.973277,77.605385,36
30178,20170125,20:00 to 23:59,Shallow Fog,635,Medium,12.973277,77.605385,44
30178,20170126,00:00 to 4:00,Haze,338,High,12.973277,77.605385,61
30178,20170126,4:00 to 8:00,Haze,541,High,12.973277,77.605385,52
30178,20170126,8:00 to 12:00,Smoke,507,Low,12.973277,77.605385,22
30178,20170126,12:00 to 16:00,Smoke,298,Medium,12.973277,77.605385,32
30178,20170126,16:00 to 20:00,Smoke,628,Medium,12.973277,77.605385,37
30178,20170126,20:00 to 23:59,Shallow Fog,439,Medium,12.973277,77.605385,41
30178,20170127,00:00 to 4:00,Haze,523,High,12.973277,77.605385,59
30178,20170127,4:00 to 8:00,Rain,644,High,12.973277,77.605385,59
30178,20170127,8:00 to 12:00,Haze,316,High,12.973277,77.605385,53
30178,20170127,12:00 to 16:00,Smoke,603,Medium,12.973277,77.605385,47
30178,20170127,16:00 to 20:00,Smoke,394,Medium,12.973277,77.605385,41
30178,20170127,20:00 to 23:59,Smoke,446,Low,12.973277,77.605385,14
30178,20170128,00:00 to 4:00,Haze,387,High,12.973277,77.605385,59
30178,20170128,4:00 to 8:00,Haze,571,High,12.973277,77.605385,55
30178,20170128,8:00 to 12:00,Haze,430,Low,12.973277,77.605385,20
30178,20170128,12:00 to 16:00,Haze,478,Medium,12.973277,77.605385,44
30178,20170128,16:00 to 20:00,Partly Cloudy,283,High,12.973277,77.605385,59
30178,20170128,20:00 to 23:59,Partly Cloudy,540,Medium,12.973277,77.605385,41
30178,20170129,00:00 to 4:00,Smoke,288,High,12.973277,77.605385,55
30178,20170129,4:00 to 8:00,Smoke,437,Low,12.973277,77.605385,15
30178,20170129,8:00 to 12:00,Smoke,639,Low,12.973277,77.605385,13
30178,20170129,12:00 to 16:00,Shallow Fog,288,High,12.973277,77.605385,54
30178,20170129,16:00 to 20:00,Shallow Fog,553,Low,12.973277,77.605385,21
30178,20170129,20:00 to 23:59,Fog,404,Medium,12.973277,77.605385,50
30178,20170130,00:00 to 4:00,Haze,274,Low,12.973277,77.605385,24
30178,20170130,4:00 to 8:00,Smoke,450,Low,12.973277,77.605385,17
30178,20170130,8:00 to 12:00,Haze,579,Medium,12.973277,77.605385,42
30178,20170130,12:00 to 16:00,Haze,620,Medium,12.973277,77.605385,44
30178,20170130,16:00 to 20:00,Light Thunderstorms and Rain,595,Low,12.973277,77.605385,13
30178,20170130,20:00 to 23:59,Haze,490,Low,12.973277,77.605385,21
30178,20170131,00:00 to 4:00,Light Rain,511,Medium,12.973277,77.605385,51
30178,20170131,4:00 to 8:00,Light Drizzle,450,Medium,12.973277,77.605385,26
30178,20170131,8:00 to 12:00,Drizzle,247,Medium,12.973277,77.605385,39
30178,20170131,12:00 to 16:00,Drizzle,621,Low,12.973277,77.605385,23
30178,20170101,00:00 to 4:00,Smoke,395,Medium,12.973277,77.605385,46
30178,20170101,4:00 to 8:00,Shallow Fog,454,High,12.973277,77.605385,61
30178,20170101,8:00 to 12:00,Shallow Fog,591,Low,12.973277,77.605385,23
30178,20170101,12:00 to 16:00,Fog,393,Medium,12.973277,77.605385,39
30178,20170101,16:00 to 20:00,Fog,551,Medium,12.973277,77.605385,31
30178,20170101,20:00 to 23:59,Fog,305,Medium,12.973277,77.605385,31
30178,20170102,00:00 to 4:00,Partly Cloudy,555,Medium,12.973277,77.605385,31
30178,20170102,4:00 to 8:00,Shallow Fog,536,High,12.973277,77.605385,62
30178,20170102,8:00 to 12:00,Fog,499,Medium,12.973277,77.605385,43
30178,20170102,12:00 to 16:00,Fog,320,High,12.973277,77.605385,60
30178,20170102,16:00 to 20:00,Fog,358,Medium,12.973277,77.605385,48
30178,20170102,20:00 to 23:59,Fog,572,High,12.973277,77.605385,62
30178,20170103,00:00 to 4:00,Shallow Fog,313,Medium,12.973277,77.605385,33
30178,20170103,4:00 to 8:00,Shallow Fog,374,Medium,12.973277,77.605385,42
30178,20170103,8:00 to 12:00,Smoke,508,Medium,12.973277,77.605385,27
30178,20170103,12:00 to 16:00,Mostly Cloudy,377,Medium,12.973277,77.605385,49
30178,20170103,16:00 to 20:00,Mostly Cloudy,549,Medium,12.973277,77.605385,36
30178,20170103,20:00 to 23:59,Shallow Fog,381,Low,12.973277,77.605385,19
30178,20170104,00:00 to 4:00,Smoke,531,Medium,12.973277,77.605385,50
30178,20170104,4:00 to 8:00,Shallow Fog,622,Medium,12.973277,77.605385,41
30178,20170104,8:00 to 12:00,Fog,348,High,12.973277,77.605385,64
30178,20170104,12:00 to 16:00,Shallow Fog,526,High,12.973277,77.605385,62
30178,20170105,4:00 to 8:00,Volcanic Ash,465,Medium,12.973277,77.605385,26
30178,20170106,16:00 to 20:00,Fog,237,Medium,12.973277,77.605385,50
30178,20170106,20:00 to 23:59,Fog,465,Low,12.973277,77.605385,16
30178,20170107,00:00 to 4:00,Shallow Fog,615,Medium,12.973277,77.605385,43
30178,20170107,4:00 to 8:00,Shallow Fog,364,Low,12.973277,77.605385,25
30178,20170107,8:00 to 12:00,Shallow Fog,594,Low,12.973277,77.605385,21
30178,20170107,12:00 to 16:00,Shallow Fog,458,High,12.973277,77.605385,53
30178,20170107,16:00 to 20:00,Shallow Fog,603,Medium,12.973277,77.605385,50
30178,20170107,20:00 to 23:59,Shallow Fog,346,Medium,12.973277,77.605385,51
30178,20170108,00:00 to 4:00,Smoke,349,Medium,12.973277,77.605385,28
30178,20170108,4:00 to 8:00,Shallow Fog,640,High,12.973277,77.605385,61
30178,20170108,8:00 to 12:00,Shallow Fog,321,Low,12.973277,77.605385,24
30178,20170108,12:00 to 16:00,Fog,567,Medium,12.973277,77.605385,40
30178,20170108,16:00 to 20:00,Fog,364,Medium,12.973277,77.605385,38
30178,20170108,20:00 to 23:59,Fog,415,Medium,12.973277,77.605385,46
30178,20170109,00:00 to 4:00,Smoke,482,Low,12.973277,77.605385,19
30178,20170109,4:00 to 8:00,Shallow Fog,612,Medium,12.973277,77.605385,26
30178,20170109,8:00 to 12:00,Shallow Fog,449,Medium,12.973277,77.605385,42
30178,20170109,12:00 to 16:00,Fog,339,Low,12.973277,77.605385,25
30178,20170109,16:00 to 20:00,Fog,347,Medium,12.973277,77.605385,28
30178,20170109,20:00 to 23:59,Fog,574,Medium,12.973277,77.605385,44
30178,20170110,00:00 to 4:00,Scattered Clouds,301,Low,12.973277,77.605385,13
30178,20170110,8:00 to 12:00,Shallow Fog,300,Low,12.973277,77.605385,15
30178,20170110,12:00 to 16:00,Fog,595,High,12.973277,77.605385,53
30178,20170110,16:00 to 20:00,Fog,510,Low,12.973277,77.605385,23
30178,20170110,20:00 to 23:59,Fog,235,Low,12.973277,77.605385,15
30178,20170111,00:00 to 4:00,Smoke,374,High,12.973277,77.605385,53
30178,20170111,4:00 to 8:00,Smoke,568,Medium,12.973277,77.605385,43
30178,20170111,8:00 to 12:00,Fog,427,Medium,12.973277,77.605385,38
30178,20170111,12:00 to 16:00,Fog,289,Medium,12.973277,77.605385,48
30178,20170111,16:00 to 20:00,Fog,523,Medium,12.973277,77.605385,51
30178,20170111,20:00 to 23:59,Fog,240,High,12.973277,77.605385,60
30178,20170112,00:00 to 4:00,Smoke,498,Low,12.973277,77.605385,18
30178,20170112,4:00 to 8:00,Smoke,237,Medium,12.973277,77.605385,47
30178,20170112,8:00 to 12:00,Smoke,315,High,12.973277,77.605385,55
30178,20170112,12:00 to 16:00,Shallow Fog,371,Medium,12.973277,77.605385,48
30178,20170112,16:00 to 20:00,Fog,547,High,12.973277,77.605385,54
30178,20170112,20:00 to 23:59,Fog,239,Medium,12.973277,77.605385,41
30178,20170113,00:00 to 4:00,Smoke,515,Medium,12.973277,77.605385,51
30178,20170113,4:00 to 8:00,Smoke,508,High,12.973277,77.605385,53
30178,20170113,8:00 to 12:00,Clear,282,Medium,12.973277,77.605385,37
30178,20170113,12:00 to 16:00,Shallow Fog,618,Low,12.973277,77.605385,19
30178,20170113,16:00 to 20:00,Shallow Fog,518,Low,12.973277,77.605385,15
30178,20170113,20:00 to 23:59,Clear,246,High,12.973277,77.605385,53
30178,20170114,00:00 to 4:00,Smoke,633,Low,12.973277,77.605385,19
30178,20170114,4:00 to 8:00,Clear,561,Medium,12.973277,77.605385,28
30178,20170114,8:00 to 12:00,Shallow Fog,351,High,12.973277,77.605385,62
30178,20170114,12:00 to 16:00,Shallow Fog,528,Low,12.973277,77.605385,24
30178,20170114,16:00 to 20:00,Shallow Fog,236,Low,12.973277,77.605385,25
30178,20170114,20:00 to 23:59,Fog,599,Medium,12.973277,77.605385,47
30178,20170115,00:00 to 4:00,Smoke,314,High,12.973277,77.605385,55
30178,20170115,4:00 to 8:00,Smoke,495,Low,12.973277,77.605385,13
30178,20170115,8:00 to 12:00,Shallow Fog,246,High,12.973277,77.605385,57
30178,20170115,12:00 to 16:00,Fog,329,Medium,12.973277,77.605385,41
30178,20170115,16:00 to 20:00,Fog,528,Medium,12.973277,77.605385,49
30178,20170115,20:00 to 23:59,Fog,481,High,12.973277,77.605385,64
30178,20170116,00:00 to 4:00,Smoke,483,Low,12.973277,77.605385,17
30178,20170116,4:00 to 8:00,Shallow Fog,427,Medium,12.973277,77.605385,31
30178,20170116,8:00 to 12:00,Clear,369,Medium,12.973277,77.605385,48
30178,20170116,12:00 to 16:00,Fog,509,Low,12.973277,77.605385,24
30178,20170116,16:00 to 20:00,Fog,251,Medium,12.973277,77.605385,47
30178,20170116,20:00 to 23:59,Fog,271,Medium,12.973277,77.605385,28
30178,20170117,4:00 to 8:00,Shallow Fog,486,High,12.973277,77.605385,62
30178,20170117,8:00 to 12:00,Fog,314,High,12.973277,77.605385,65
30178,20170117,12:00 to 16:00,Fog,308,Low,12.973277,77.605385,21
30178,20170117,16:00 to 20:00,Fog,434,Medium,12.973277,77.605385,28
30178,20170117,20:00 to 23:59,Fog,237,Medium,12.973277,77.605385,30
30178,20170118,00:00 to 4:00,Shallow Fog,599,High,12.973277,77.605385,64
30178,20170118,4:00 to 8:00,Shallow Fog,286,Low,12.973277,77.605385,16
30178,20170118,8:00 to 12:00,Shallow Fog,488,Medium,12.973277,77.605385,33
30178,20170118,12:00 to 16:00,Fog,471,Low,12.973277,77.605385,17
30178,20170118,16:00 to 20:00,Fog,239,High,12.973277,77.605385,53
30178,20170118,20:00 to 23:59,Fog,585,Low,12.973277,77.605385,25
30178,20170119,00:00 to 4:00,Clear,274,Low,12.973277,77.605385,13
30178,20170119,4:00 to 8:00,Shallow Fog,572,Low,12.973277,77.605385,13
30178,20170119,8:00 to 12:00,Shallow Fog,307,Low,12.973277,77.605385,22
30178,20170119,12:00 to 16:00,Fog,300,Medium,12.973277,77.605385,50
30178,20170119,16:00 to 20:00,Fog,481,Medium,12.973277,77.605385,48
30178,20170119,20:00 to 23:59,Fog,256,Low,12.973277,77.605385,13
30178,20170120,00:00 to 4:00,Smoke,425,Medium,12.973277,77.605385,29
30178,20170120,4:00 to 8:00,Shallow Fog,256,Medium,12.973277,77.605385,30
30178,20170120,8:00 to 12:00,Shallow Fog,245,Medium,12.973277,77.605385,32
30178,20170120,12:00 to 16:00,Shallow Fog,239,Medium,12.973277,77.605385,45
30178,20170120,16:00 to 20:00,Fog,638,Low,12.973277,77.605385,21
30178,20170120,20:00 to 23:59,Fog,446,High,12.973277,77.605385,63
30178,20170121,00:00 to 4:00,Smoke,524,High,12.973277,77.605385,55
30178,20170121,4:00 to 8:00,Smoke,648,Medium,12.973277,77.605385,36
30178,20170121,8:00 to 12:00,Smoke,591,Medium,12.973277,77.605385,33
30178,20170121,12:00 to 16:00,Clear,344,Medium,12.973277,77.605385,37
30178,20170121,16:00 to 20:00,Shallow Fog,540,Medium,12.973277,77.605385,31
30178,20170121,20:00 to 23:59,Fog,295,Medium,12.973277,77.605385,43
30178,20170122,00:00 to 4:00,Haze,449,Medium,12.973277,77.605385,33
30178,20170122,4:00 to 8:00,Smoke,410,High,12.973277,77.605385,59
30178,20170122,8:00 to 12:00,Smoke,512,Medium,12.973277,77.605385,32
30178,20170122,12:00 to 16:00,Smoke,486,High,12.973277,77.605385,64
30178,20170122,16:00 to 20:00,Shallow Fog,539,Medium,12.973277,77.605385,26
30178,20170122,20:00 to 23:59,Fog,570,Low,12.973277,77.605385,25
30178,20170123,00:00 to 4:00,Haze,510,High,12.973277,77.605385,61
30178,20170123,4:00 to 8:00,Smoke,508,Low,12.973277,77.605385,22
30178,20170123,8:00 to 12:00,Smoke,335,Medium,12.973277,77.605385,49
30178,20170123,12:00 to 16:00,Shallow Fog,355,Medium,12.973277,77.605385,34
30178,20170123,16:00 to 20:00,Fog,567,Medium,12.973277,77.605385,36
30178,20170123,20:00 to 23:59,Fog,359,Medium,12.973277,77.605385,30
30178,20170124,00:00 to 4:00,Haze,619,Low,12.973277,77.605385,20
30178,20170124,4:00 to 8:00,Smoke,258,Medium,12.973277,77.605385,51
30178,20170124,8:00 to 12:00,Smoke,405,High,12.973277,77.605385,63
30178,20170124,12:00 to 16:00,Smoke,498,Low,12.973277,77.605385,21
30178,20170124,16:00 to 20:00,Clear,305,High,12.973277,77.605385,60
30178,20170124,20:00 to 23:59,Shallow Fog,334,Low,12.973277,77.605385,15
30178,20170125,00:00 to 4:00,Haze,645,High,12.973277,77.605385,60
30178,20170125,4:00 to 8:00,Smoke,424,Medium,12.973277,77.605385,51
30178,20170125,8:00 to 12:00,Smoke,556,Low,12.973277,77.605385,16
30178,20170125,12:00 to 16:00,Smoke,239,Medium,12.973277,77.605385,26
30178,20170125,16:00 to 20:00,Smoke,299,Medium,12.973277,77.605385,36
30178,20170125,20:00 to 23:59,Shallow Fog,635,Medium,12.973277,77.605385,44
30178,20170126,00:00 to 4:00,Haze,338,High,12.973277,77.605385,61
30178,20170126,4:00 to 8:00,Haze,541,High,12.973277,77.605385,52
30178,20170126,8:00 to 12:00,Smoke,507,Low,12.973277,77.605385,22
30178,20170126,12:00 to 16:00,Smoke,298,Medium,12.973277,77.605385,32
30178,20170126,16:00 to 20:00,Smoke,628,Medium,12.973277,77.605385,37
30178,20170126,20:00 to 23:59,Shallow Fog,439,Medium,12.973277,77.605385,41
30178,20170127,00:00 to 4:00,Haze,523,High,12.973277,77.605385,59
30178,20170127,4:00 to 8:00,Rain,644,High,12.973277,77.605385,59
30178,20170127,8:00 to 12:00,Haze,316,High,12.973277,77.605385,53
30178,20170127,12:00 to 16:00,Smoke,603,Medium,12.973277,77.605385,47
30178,20170127,16:00 to 20:00,Smoke,394,Medium,12.973277,77.605385,41
30178,20170127,20:00 to 23:59,Smoke,446,Low,12.973277,77.605385,14
30178,20170128,00:00 to 4:00,Haze,387,High,12.973277,77.605385,59
30178,20170128,4:00 to 8:00,Haze,571,High,12.973277,77.605385,55
30178,20170128,8:00 to 12:00,Haze,430,Low,12.973277,77.605385,20
30178,20170128,12:00 to 16:00,Haze,478,Medium,12.973277,77.605385,44
30178,20170128,16:00 to 20:00,Partly Cloudy,283,High,12.973277,77.605385,59
30178,20170128,20:00 to 23:59,Partly Cloudy,540,Medium,12.973277,77.605385,41
30178,20170129,00:00 to 4:00,Smoke,288,High,12.973277,77.605385,55
30178,20170129,4:00 to 8:00,Smoke,437,Low,12.973277,77.605385,15
30178,20170129,8:00 to 12:00,Smoke,639,Low,12.973277,77.605385,13
30178,20170129,12:00 to 16:00,Shallow Fog,288,High,12.973277,77.605385,54
30178,20170129,16:00 to 20:00,Shallow Fog,553,Low,12.973277,77.605385,21
30178,20170129,20:00 to 23:59,Fog,404,Medium,12.973277,77.605385,50
30178,20170130,00:00 to 4:00,Haze,274,Low,12.973277,77.605385,24
30178,20170130,4:00 to 8:00,Smoke,450,Low,12.973277,77.605385,17
30178,20170130,8:00 to 12:00,Haze,579,Medium,12.973277,77.605385,42
30178,20170130,12:00 to 16:00,Haze,620,Medium,12.973277,77.605385,44
30178,20170130,16:00 to 20:00,Light Thunderstorms and Rain,595,Low,12.973277,77.605385,13
30178,20170130,20:00 to 23:59,Haze,490,Low,12.973277,77.605385,21
30178,20170131,00:00 to 4:00,Light Rain,511,Medium,12.973277,77.605385,51
30178,20170131,4:00 to 8:00,Light Drizzle,450,Medium,12.973277,77.605385,26
30178,20170131,8:00 to 12:00,Drizzle,247,Medium,12.973277,77.605385,39
30178,20170131,12:00 to 16:00,Drizzle,621,Low,12.973277,77.605385,23
30178,20170101,00:00 to 4:00,Smoke,395,Medium,12.973277,77.605385,46
30178,20170101,4:00 to 8:00,Shallow Fog,454,High,12.973277,77.605385,61
30178,20170101,8:00 to 12:00,Shallow Fog,591,Low,12.973277,77.605385,23
30178,20170101,12:00 to 16:00,Fog,393,Medium,12.973277,77.605385,39
30178,20170101,16:00 to 20:00,Fog,551,Medium,12.973277,77.605385,31
30178,20170101,20:00 to 23:59,Fog,305,Medium,12.973277,77.605385,31
30178,20170102,00:00 to 4:00,Partly Cloudy,555,Medium,12.973277,77.605385,31
30178,20170102,4:00 to 8:00,Shallow Fog,536,High,12.973277,77.605385,62
30178,20170102,8:00 to 12:00,Fog,499,Medium,12.973277,77.605385,43
30178,20170102,12:00 to 16:00,Fog,320,High,12.973277,77.605385,60
30178,20170102,16:00 to 20:00,Fog,358,Medium,12.973277,77.605385,48
30178,20170102,20:00 to 23:59,Fog,572,High,12.973277,77.605385,62
30178,20170103,00:00 to 4:00,Shallow Fog,313,Medium,12.973277,77.605385,33
30178,20170103,4:00 to 8:00,Shallow Fog,374,Medium,12.973277,77.605385,42
30178,20170103,8:00 to 12:00,Smoke,508,Medium,12.973277,77.605385,27
30178,20170103,12:00 to 16:00,Mostly Cloudy,377,Medium,12.973277,77.605385,49
30178,20170103,16:00 to 20:00,Mostly Cloudy,549,Medium,12.973277,77.605385,36
30178,20170103,20:00 to 23:59,Shallow Fog,381,Low,12.973277,77.605385,19
30178,20170104,00:00 to 4:00,Smoke,531,Medium,12.973277,77.605385,50
30178,20170104,4:00 to 8:00,Shallow Fog,622,Medium,12.973277,77.605385,41
30178,20170104,8:00 to 12:00,Fog,348,High,12.973277,77.605385,64
30178,20170104,12:00 to 16:00,Shallow Fog,526,High,12.973277,77.605385,62
30178,20170105,4:00 to 8:00,Volcanic Ash,465,Medium,12.973277,77.605385,26
30178,20170106,16:00 to 20:00,Fog,237,Medium,12.973277,77.605385,50
30178,20170106,20:00 to 23:59,Fog,465,Low,12.973277,77.605385,16
30178,20170107,00:00 to 4:00,Shallow Fog,615,Medium,12.973277,77.605385,43
30178,20170107,4:00 to 8:00,Shallow Fog,364,Low,12.973277,77.605385,25
30178,20170107,8:00 to 12:00,Shallow Fog,594,Low,12.973277,77.605385,21
30178,20170107,12:00 to 16:00,Shallow Fog,458,High,12.973277,77.605385,53
30178,20170107,16:00 to 20:00,Shallow Fog,603,Medium,12.973277,77.605385,50
30178,20170107,20:00 to 23:59,Shallow Fog,346,Medium,12.973277,77.605385,51
30178,20170108,00:00 to 4:00,Smoke,349,Medium,12.973277,77.605385,28
30178,20170108,4:00 to 8:00,Shallow Fog,640,High,12.973277,77.605385,61
30178,20170108,8:00 to 12:00,Shallow Fog,321,Low,12.973277,77.605385,24
30178,20170108,12:00 to 16:00,Fog,567,Medium,12.973277,77.605385,40
30178,20170108,16:00 to 20:00,Fog,364,Medium,12.973277,77.605385,38
30178,20170108,20:00 to 23:59,Fog,415,Medium,12.973277,77.605385,46
30178,20170109,00:00 to 4:00,Smoke,482,Low,12.973277,77.605385,19
30178,20170109,4:00 to 8:00,Shallow Fog,612,Medium,12.973277,77.605385,26
30178,20170109,8:00 to 12:00,Shallow Fog,449,Medium,12.973277,77.605385,42
30178,20170109,12:00 to 16:00,Fog,339,Low,12.973277,77.605385,25
30178,20170109,16:00 to 20:00,Fog,347,Medium,12.973277,77.605385,28
30178,20170109,20:00 to 23:59,Fog,574,Medium,12.973277,77.605385,44
30178,20170110,00:00 to 4:00,Scattered Clouds,301,Low,12.973277,77.605385,13
30178,20170110,8:00 to 12:00,Shallow Fog,300,Low,12.973277,77.605385,15
30178,20170110,12:00 to 16:00,Fog,595,High,12.973277,77.605385,53
30178,20170110,16:00 to 20:00,Fog,510,Low,12.973277,77.605385,23
30178,20170110,20:00 to 23:59,Fog,235,Low,12.973277,77.605385,15
