date,time,outgoing_site_id,incoming_site_id,total number_of_calls,total call duration (min)
20170618,23:00,1717,7581,225,233
20170618,23:30,1717,51612,222,608
20170619,0:00,1717,3973,394,573
20170619,0:30,1717,3971,260,251
20170619,1:00,1717,3972,202,538
20170619,1:30,1717,40892,258,406
20170619,2:00,1717,12313,537,411
20170619,2:30,1717,30581,531,467
20170619,3:00,1717,52293,495,645
20170619,3:30,1717,47563,583,514
20170619,4:00,1717,47562,478,465
20170619,4:30,1717,47561,431,247
20170619,5:00,1717,57143,365,450
20170619,5:30,1717,37401,376,531
20170619,6:00,1717,14222,160,492
20170619,6:30,1717,51123,201,237
20170619,7:00,1717,6531,194,261
20170619,7:30,1717,5783,155,539
20170619,8:00,1717,26252,330,313
20170619,8:30,1717,35247,149,646
20170619,9:00,1717,55892,542,506
20170619,9:30,1717,262911951,620,406
20170619,10:00,1717,262894883,364,293
20170619,10:30,1717,35371,598,555
20170619,11:00,1717,2599315,632,636
20170619,11:30,1717,2599317,362,566
20170619,12:00,1717,61803,259,272
20170619,12:30,1717,252736,264,531
20170619,13:00,1717,61801,231,473
20170619,13:25,1717,36430,218,453
20170619,14:00,1717,42142,350,351
20170619,15:00,1717,41673,267,273
20170619,15:30,1717,2991812,431,254
20170619,16:00,1717,2991813,244,597
20170619,16:30,1717,20192,140,262
20170619,17:00,1717,29473,198,576
20170619,17:30,1717,51822,160,455
20170619,18:00,1717,10162,506,296
20170619,18:30,1717,51183,318,411
20170619,19:30,1717,23982,613,633
20170619,20:00,1717,52512,317,287
20170619,20:30,1717,52513,566,450
20170619,21:00,1717,11412,372,270
20170619,21:30,1717,11413,367,323
20170619,22:00,1717,24332,494,245
20170619,22:30,1717,24333,523,375
20170619,23:30,1717,26401,367,423
20170620,0:00,1717,26403,249,429
20170620,0:30,1717,26411,514,616
20170620,1:00,1717,26412,188,335
20170620,1:30,1717,62791,550,572
20170620,2:00,1717,13881,259,275
20170620,2:30,1717,13883,589,574
20170620,3:00,1717,49391,521,364
20170620,3:30,1717,19553,606,376
20170620,4:00,1717,49392,143,607
20170620,4:30,1717,10613,374,531
20170620,5:30,1717,28753,593,505
20170620,6:00,1717,18422,138,354
20170620,6:30,1717,18421,548,509
20170620,7:00,1717,65481,163,456
20170620,7:30,1717,16763,620,315
20170620,8:00,1717,10583,560,286
20170620,8:30,1717,7592,235,550
20170620,9:00,1717,7591,272,403
20170620,9:30,1717,60671,398,476
20170620,10:00,1717,47031,469,552
20170620,10:30,1717,32802,497,549
20170620,11:00,1717,59591,627,346
20170620,11:30,1717,2773,534,566
20170620,12:00,1717,32801,297,494
20170620,12:30,1717,47033,413,312
20170620,13:00,1717,2772,446,240
20170620,13:30,1717,10693,224,443
20170620,14:00,1717,10691,265,624
20170620,14:30,1717,14091,268,380
20170620,15:30,1717,51371,473,519
20170620,16:00,1717,51382,393,367
20170620,16:30,1717,19655,646,628
20170620,17:00,1717,39597,444,343
20170620,17:30,1717,15826,281,450
20170620,18:00,1717,36583,483,591
20170620,18:30,1717,47831,420,551
20170620,19:00,1717,50581,640,342
20170620,20:00,1717,50002,620,618
20170620,20:30,1717,592,645,297
20170620,21:00,1717,15383,272,421
20170620,21:30,1717,51952,424,512
20170620,22:00,1717,29666,426,289
20170620,22:30,1717,12721,355,463
20170620,23:00,1717,60118,539,608
20170620,23:30,1717,36403,200,493
20170621,0:00,1717,13653,644,238
20170621,0:30,1717,42904,495,311
20170621,1:00,1717,65032,367,302
20170621,1:30,1717,41322,627,412
20170621,2:00,1717,41673,554,571
20170621,2:30,1717,36401,312,370
20170621,3:00,1717,47313,509,373
20170621,3:30,1717,41321,401,557
20170621,4:00,1717,57113,376,606
20170621,4:30,1717,19352,489,622
20170621,5:00,1717,57162,197,314
20170621,5:30,1717,46783,233,560
20170621,6:30,1717,51852,542,297
20170621,7:00,1717,16421,426,344
20170621,7:30,1717,18133,130,440
20170621,8:00,1717,63382,190,510
20170621,8:30,1717,47312,525,572
20170621,9:00,1717,19353,565,474
20170621,9:30,1717,24339,413,582
20170621,10:00,1717,37623,457,502
20170621,10:30,1717,51262,555,331
20170621,11:00,1717,53341,603,509
20170621,11:30,1717,21301,305,589
20170621,12:30,1717,54143,138,628
20170621,13:00,1717,65423,564,364
20170621,13:30,1717,22121,330,587
20170621,14:00,1717,21383,543,326
20170621,14:30,1717,26061,267,383
20170621,15:00,1717,20862,471,351
20170621,15:30,1717,49052,490,478
20170621,16:00,1717,2352,145,440
20170621,16:30,1717,17991,238,361
20170621,17:00,1717,2353,525,435
20170621,17:30,1717,8053,576,450
20170621,18:00,1717,5143,179,515
20170621,18:30,1717,22633,644,329
20170621,19:00,1717,40972,130,395
20170621,19:30,1717,50812,207,432
20170621,20:00,1717,50151,245,647
20170621,20:30,1717,50843,195,513
20170621,21:30,1717,50842,266,638
20170621,23:00,1717,38253,414,500
20170621,23:30,1717,30073,366,604
20170622,0:00,1717,30083,534,367
20170622,1:00,1717,25851,646,458
20170622,1:30,1717,34891,624,623
20170622,2:00,1717,60333,545,261
20170622,2:30,1717,27601,254,380
20170622,3:00,1717,57172,197,261
20170622,3:30,1717,57121,578,576
20170622,4:00,1717,14218,541,359
20170622,4:30,1717,60313,284,618
20170622,5:00,1717,60312,477,640
20170622,5:30,1717,11845,223,570
20170622,6:00,1717,13373,339,430
20170622,6:30,1717,48001,214,379
20170622,7:00,1717,19091,139,534
20170622,7:30,1717,13383,306,575
20170622,8:00,1717,58781,521,373
20170622,8:30,1717,13095,271,360
20170622,9:00,1717,58653,137,502
20170622,9:30,1717,56171,606,232
20170622,10:00,1717,56172,297,543
20170622,10:30,1717,20107,349,524
20170622,11:00,1717,22672,414,534
20170622,11:30,1717,30383,420,592
20170622,12:00,1717,13832,413,254
20170622,12:30,1717,15743,307,422
20170622,13:00,1717,53711,488,629
20170622,13:30,1717,22637,195,243
20170622,14:30,1717,2815,399,357
20170622,15:00,1717,26529,241,288
20170622,15:30,1717,16332,485,415
20170622,16:00,1717,29261,188,514
20170622,16:30,1717,52860234,427,234
20170622,17:00,1717,54801,134,539
20170622,17:30,1717,18992,203,501
20170622,18:00,1717,47833,279,535
20170622,18:30,1717,12464,605,322
20170622,19:30,1717,10522,228,343
20170622,20:00,1717,47832,386,516
20170622,20:30,1717,5277,455,514
20170622,21:00,1717,4777,223,481
20170622,21:30,1717,4778,480,604
20170622,22:00,1717,31801,309,439
20170622,22:30,1717,35873,492,623
20170622,23:00,1717,32593,297,615
20170622,23:30,1717,25302,537,329
20170623,0:00,1717,14162,629,303
20170623,0:30,1717,52341,185,509
20170623,1:00,1717,52342,195,331
20170623,1:30,1717,14321,578,381
20170623,2:00,1717,34411,597,311
20170623,2:30,1717,34412,246,601
20170623,3:00,1717,23853,431,388
20170623,3:30,1717,23852,593,382
20170623,4:00,1717,39242,456,450
20170623,4:30,1717,22851,511,323
20170623,5:30,1717,10913,310,430
20170623,6:00,1717,10912,328,444
20170623,6:30,1717,51282,268,582
20170623,7:00,1717,51281,480,440
20170623,7:30,1717,26282,475,401
20170623,8:00,1717,22513,538,634
20170623,8:30,1717,13981,272,491
20170623,9:00,1717,4251,319,421
20170623,9:30,1717,61322,213,468
20170623,10:30,1717,65769186,426,321
20170623,11:00,1717,65769185,215,563
20170623,11:30,1717,65769526,531,523
20170623,12:00,1717,65769806,218,519
20170623,12:30,1717,37041,247,231
20170623,13:00,1717,65769186,379,286
20170623,13:30,1717,50312,609,386
20170623,15:00,1717,41523,221,632
20170623,15:30,1717,34392,163,277
20170623,16:00,1717,30302,264,258
20170623,16:30,1717,37411,293,234
20170623,17:00,1717,48353,275,388
20170623,17:30,1717,56871,626,271
20170623,18:00,1717,30362,176,406
20170623,18:30,1717,21762,490,547
20170623,19:00,1717,18061,459,479
20170623,19:30,1717,23703,268,482
20170623,20:00,1717,20273,198,574
20170623,20:30,1717,19553,419,248
20170623,21:00,1717,35063,249,252
20170623,21:30,1717,52082,649,455
20170623,22:00,1717,52071,348,301
20170623,22:30,1717,52802,395,388
20170623,23:00,1717,53683,293,351
20170623,23:30,1717,53011,233,565
20170624,0:00,1717,50682,402,393
20170624,0:30,1717,50891,575,271
20170624,1:00,1717,51821,144,540
20170624,1:30,1717,52773,604,613
20170624,2:00,1717,52993,512,476
20170624,3:30,1717,52991,596,468
20170624,4:00,1717,52522,504,287
20170624,4:30,1717,52761,640,323
20170624,5:30,1717,50871,624,492
20170624,6:00,1717,52511,405,324
20170624,6:30,1717,53023,629,527
20170624,7:00,1717,50741,168,328
20170624,7:30,1717,52742,418,242
20170624,8:00,1717,52243,204,568
20170624,8:30,1717,52242,538,399
20170624,9:00,1717,52073,540,505
20170624,9:30,1717,50562,166,340
20170624,10:00,1717,50153,356,307
20170624,10:30,1717,50552,484,589
20170624,12:21,1717,52512,227,587
20170624,13:00,1717,50223,148,287
20170624,13:30,1717,50911,602,400
20170624,14:00,1717,50913,469,467
20170624,14:30,1717,52261,204,273
20170624,15:00,1717,53501,257,641
20170624,15:30,1717,52263,344,599
20170624,16:00,1717,50212,139,321
20170624,16:30,1717,50642,381,625
20170624,17:00,1717,50643,579,349
20170624,17:30,1717,50663,300,278
20170624,18:30,1717,50661,361,310
20170624,19:00,1717,50112,343,325
20170624,19:30,1717,52361,250,418
20170624,20:00,1717,52703,610,358
20170624,20:30,1717,52252,617,528
20170624,21:00,1717,52891,338,258
20170624,21:30,1717,52662,637,256
20170624,22:00,1717,52663,502,461
20170624,22:30,1717,52313,427,542
20170624,23:00,1717,50421,613,599
20170624,23:30,1717,52712,403,391
20170625,0:00,1717,51332,383,619
20170625,0:30,1717,50332,417,515
20170625,1:00,1717,52222,261,357
20170625,1:30,1717,50343,441,521
20170625,2:00,1717,52583,222,476
20170625,2:30,1717,50371,371,445
20170625,3:00,1717,52581,293,249
20170625,3:30,1717,52672,260,638
20170625,4:30,1717,50802,548,535
20170625,5:00,1717,50801,154,244
20170625,6:00,1717,50372,346,459
20170625,7:00,1717,52311,303,601
20170625,7:30,1717,52711,332,361
20170625,8:00,1717,50423,311,575
20170625,9:00,1717,50422,559,242
20170625,9:30,1717,52251,309,285
20170625,10:30,1717,53063,509,476
20170625,11:00,1717,53061,490,619
20170625,11:30,1717,53062,541,645
20170625,12:00,1717,50381,325,586
20170625,12:30,1717,52543,315,484
20170625,13:30,1717,52081,375,649
20170625,14:00,1717,50531,549,585
20170625,14:30,1717,50532,356,325
20170625,15:30,1717,50132,201,388
20170625,16:00,1717,51422,402,344
20170625,17:00,1717,50243,463,447
20170625,17:30,1717,50241,279,461
20170625,18:00,1717,50152,294,554
20170625,18:30,1717,52391,244,312
20170625,19:00,1717,50151,330,574
20170625,19:30,1717,52083,648,350
20170625,20:00,1717,31161,382,574
20170625,20:30,1717,20404,642,500
20170625,21:00,1717,21281,240,421
20170625,21:30,1717,28362,326,602
20170625,22:00,1717,21071,527,286
20170625,22:30,1717,13832,264,554
20170625,23:00,1717,40341,213,588
20170625,23:30,1717,55281,264,516
20170626,0:30,1717,35952,316,322
20170626,1:00,1717,10141,291,259
20170626,1:30,1717,27243,317,277
20170626,2:00,1717,32841,273,410
20170626,2:30,1717,35952,428,389
20170626,3:00,1717,6282,383,498
20170626,4:00,1717,6263,516,294
20170626,4:30,1717,1161,552,258
20170626,5:00,1717,21211,415,338
20170626,5:30,1717,13191,423,254
20170626,6:00,1717,21212,618,580
20170626,6:30,1717,101,369,257
20170626,6:51,1717,102,469,482
20170626,7:30,1717,123,446,514
20170626,8:00,1717,12031,597,496
20170626,8:30,1717,12083,491,569
20170626,9:00,1717,12033,338,307
20170626,9:30,1717,12032,239,411
20170626,10:00,1717,12082,307,562
20170626,10:30,1717,4401,151,449
20170626,11:00,1717,12043,541,249
20170626,11:30,1717,12042,274,451
20170626,12:00,1717,13231,582,589
20170626,12:30,1717,4113,621,239
20170626,13:00,1717,4313,586,445
20170626,13:30,1717,4312,419,413
20170626,14:00,1717,10641,645,603
20170626,14:30,1717,18341,296,263
20170626,15:00,1717,18342,612,374
20170626,15:30,1717,10642,363,251
20170626,16:00,1717,10643,295,405
20170626,16:30,1717,10873,300,613
20170626,17:00,1717,10871,246,380
20170626,17:30,1717,7903,414,317
20170626,18:00,1717,7901,324,236
20170626,18:30,1717,10691,541,442
20170626,19:00,1717,1932,167,609
20170626,19:30,1717,1933,629,613
20170626,20:00,1717,1931,155,357
20170626,20:30,1717,2503,508,387
20170626,20:51,1717,2111,259,416
20170626,21:30,1717,2192,258,376
20170626,22:00,1717,2642,345,628
20170626,22:30,1717,2233,622,602
20170626,23:00,1717,2502,224,626
20170626,23:30,1717,2871,165,340
20170627,0:00,1717,1853,540,234
20170627,0:30,1717,1852,158,346
20170627,1:00,1717,11282,502,631
20170627,1:30,1717,712,491,570
20170627,2:00,1717,7343,507,234
20170627,2:30,1717,10453,219,279
20170627,3:00,1717,722,623,498
20170627,3:30,1717,723,464,289
20170627,4:30,1717,18673,148,463
20170627,5:00,1717,713,395,297
20170627,5:30,1717,10371,182,388
20170627,6:00,1717,10992,486,514
20170627,6:30,1717,7141,464,630
20170627,7:00,1717,7143,490,337
20170627,7:30,1717,1171,627,342
20170627,8:00,1717,1173,163,279
20170627,8:30,1717,1751,128,364
20170627,9:00,1717,1753,288,607
20170627,9:30,1717,7161,289,255
20170627,10:30,1717,1512,396,231
20170627,11:00,1717,1511,356,296
20170627,11:30,1717,1622,169,551
20170627,12:00,1717,1513,409,625
20170627,12:30,1717,18661,478,317
20170627,13:00,1717,7142,164,431
20170627,13:30,1717,8222,511,397
20170627,14:00,1717,8221,235,505
20170627,14:30,1717,12051,406,488
20170627,15:00,1717,10573,509,576
20170627,15:30,1717,10572,381,301
20170627,16:00,1717,42822,312,235
20170627,16:30,1717,41171,567,473
20170627,17:00,1717,40362,151,306
20170627,17:30,1717,42112,346,448
20170627,18:00,1717,37332,357,542
20170627,18:30,1717,40673,456,320
20170627,19:30,1717,40592,250,230
20170627,20:00,1717,42821,418,600
20170627,20:30,1717,40363,168,444
20170627,21:00,1717,40361,238,353
20170627,21:30,1717,40244,150,444
20170627,22:00,1717,40243,396,618
20170627,22:30,1717,40242,412,234
20170627,23:00,1717,61463,384,468
20170627,23:30,1717,61461,168,379
20170628,0:00,1717,46373,228,462
20170628,0:30,1717,46371,189,501
20170628,1:00,1717,42913,239,647
20170628,1:30,1717,41193,462,540
20170628,2:00,1717,41191,518,339
20170628,2:30,1717,61462,551,294
20170628,3:00,1717,61681,456,438
20170628,3:30,1717,42852,640,551
20170628,4:00,1717,54833,285,420
20170628,4:30,1717,54861,315,473
20170628,5:00,1717,54863,444,637
20170628,5:30,1717,37331,288,533
20170628,6:00,1717,40211,509,353
20170628,6:30,1717,40672,306,614
20170628,7:30,1717,40212,440,240
20170628,8:00,1717,42071,640,263
20170628,8:30,1717,42072,236,538
20170628,9:00,1717,42782,328,462
20170628,9:30,1717,40593,444,255
20170628,10:00,1717,40291,174,588
20170628,10:30,1717,41551,238,623
20170628,11:00,1717,42851,361,499
20170628,11:30,1717,40402,134,406
20170628,12:00,1717,42113,274,557
20170628,12:30,1717,41692,151,580
20170628,13:00,1717,41552,457,309
20170628,13:30,1717,41553,539,578
20170628,14:00,1717,40213,457,452
20170628,14:30,1717,44991,454,251
20170628,15:00,1717,40293,403,521
20170628,15:30,1717,44993,328,302
20170628,16:00,1717,45403,563,319
20170628,16:30,1717,45401,517,596
20170628,17:00,1717,42753,288,545
20170628,17:30,1717,46312,589,262
20170628,18:00,1717,46313,151,581
20170628,18:30,1717,46311,380,627
20170628,19:00,1717,45042,521,556
20170628,19:30,1717,45043,425,547
20170628,20:00,1717,45041,616,603
20170628,20:30,1717,44122,637,564
20170628,21:00,1717,40042,180,583
20170628,21:30,1717,37373,343,235
20170628,22:00,1717,44123,597,238
20170628,22:30,1717,45522,385,517
20170628,23:00,1717,45523,202,236
20170628,23:30,1717,41052,262,390
20170629,0:00,1717,41053,503,535
20170629,0:30,1717,45952,486,600
20170629,1:00,1717,45953,576,628
20170629,1:30,1717,65441,622,290
20170629,2:00,1717,40852,196,534
20170629,2:30,1717,45113,399,425
20170629,3:00,1717,54922,430,452
20170629,4:00,1717,44142,188,458
20170629,4:30,1717,40802,385,501
20170629,5:00,1717,40823,234,463
20170629,6:00,1717,40822,126,359
20170629,6:30,1717,40043,375,530
20170629,7:00,1717,37372,213,408
20170629,7:30,1717,37371,477,435
20170629,8:00,1717,40713,196,487
20170629,8:30,1717,40772,441,619
20170629,9:00,1717,44693,349,535
20170629,9:30,1717,44692,346,358
20170629,10:00,1717,44691,404,259
20170629,10:30,1717,40723,418,293
20170629,12:00,1717,40721,569,357
20170629,12:30,1717,40922,197,611
20170629,13:00,1717,39942,513,648
20170629,14:30,1717,45772,305,429
20170629,15:00,1717,45771,309,261
20170629,15:30,1717,40971,518,235
20170629,16:00,1717,54952,153,606
20170629,16:30,1717,54951,228,462
20170629,17:00,1717,47161,569,408
20170629,18:00,1717,25473,603,233
20170629,18:30,1717,54033,374,618
20170629,19:00,1717,54032,160,307
20170629,19:30,1717,54031,142,383
20170629,20:00,1717,54072,492,523
20170629,20:30,1717,61531,333,422
20170629,21:30,1717,49373,564,504
20170629,22:30,1717,49371,254,444
20170629,23:00,1717,54071,459,372
20170629,23:30,1717,65203,591,328
20170630,0:00,1717,54062,552,452
20170630,0:30,1717,49211,431,328
20170630,1:00,1717,48743,367,506
20170630,1:30,1717,54061,215,518
20170630,2:00,1717,37652,424,589
20170630,2:30,1717,37653,585,491
20170630,3:30,1717,37651,293,452
20170630,4:00,1717,54302,510,574
20170630,4:30,1717,54303,291,580
20170630,5:00,1717,61202,306,467
20170630,5:30,1717,54301,206,376
20170630,6:00,1717,61201,515,525
20170630,6:30,1717,48763,301,576
20170630,7:00,1717,48761,497,339
20170630,7:30,1717,45381,330,520
20170630,8:00,1717,54502,194,562
20170630,8:30,1717,49343,526,363
20170630,9:00,1717,48773,156,555
20170630,9:30,1717,54501,265,614
20170630,10:00,1717,54503,158,444
20170630,10:30,1717,65512,205,641
20170630,11:00,1717,49341,157,571
20170630,11:30,1717,61483,237,534
20170630,12:00,1717,61481,495,247
20170630,12:30,1717,48243,558,238
20170630,13:30,1717,49292,613,444
20170630,14:00,1717,61212,489,273
20170630,14:30,1717,48723,474,600
20170630,15:00,1717,48242,148,286
20170630,15:30,1717,48241,586,573
20170630,16:00,1717,49293,222,385
20170630,16:30,1717,49291,313,616
20170630,17:00,1717,62973,173,409
20170630,17:30,1717,62972,568,310
20170630,18:00,1717,48272,134,314
20170630,18:30,1717,48273,433,582
20170630,19:00,1717,44543,324,490
20170630,19:30,1717,44542,642,317
20170630,20:00,1717,44541,543,550
20170630,20:30,1717,46731,130,310
20170630,21:00,1717,49103,428,381
20170630,21:30,1717,48113,594,341
20170630,22:00,1717,48111,500,404
20170630,22:30,1717,48863,575,446
20170630,23:00,1717,48861,482,592
